Plots,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Crown_cover....,Forest_Types,Scientific_me,Family,DBH_cm,Height_m,Stem_Type,Status
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,23.2,18,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,38,32.4,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,30.5,32,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,44,33,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,22,19,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,47,31,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,47,34,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,32,20,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,21.1,18.3,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,25.8,25,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,13.7,16,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,43.6,33,Clean,Dead
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,22.7,18,Clean,Dead
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,16.4,17.6,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,17.2,17,Clean,Live
180,268,26.838249,90.19912,0,23.73,4881.63,1008.45,3502.96,180,80,Sub-tropical forest (100-500),Shorea robusta,Dipterocarpaceae,26.4,20,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Bauhinia glabrifolia,Leguminosae,13.5,6.5,Twisted,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,25.5,18,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Termilia myriocarpa,Combretaceae,32,18,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,11.812,12,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,11.7,10,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Albizia lucidior,Leguminosae,28.1,20,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Monoon longifolium,Moringaceae,11.2,11,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,13,10.3,Twisted,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Macropax dispermus,Araliaceae,18.5,10,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Syzygium formosum,Myrtaceae,10.5,9,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Hevea brasiliensis,Apocyceae,11.2,11,Clean,Live
181,278,26.83578,90.195452,4,23.67,4805.63,1006.68,3421.4,225,70,Warm broad leaved forest (500-1500),Dryepetes indica,Euphorbiaceae,22.4,13,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Bauhinia glabrifolia,Leguminosae,13.5,6.5,Twisted,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,25.5,18,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Termilia myriocarpa,Combretaceae,32,18,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,11.812,12,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,11.7,10,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Albizia lucidior,Leguminosae,28.1,20,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Monoon longifolium,Moringaceae,11.2,11,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,13,10.3,Twisted,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Macropax dispermus,Araliaceae,18.5,10,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Syzygium formosum,Myrtaceae,10.5,9,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Hevea brasiliensis,Apocyceae,11.2,11,Clean,Live
181,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,40,Warm broad leaved forest (500-1500),Dryepetes indica,Euphorbiaceae,22.4,13,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,41,Warm broad leaved forest (500-1500),Albizia lebbeck,Leguminosae,54,32,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,42,Warm broad leaved forest (500-1500),Ailanthus integrifolia,Simaroubaceae,28,20,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,43,Warm broad leaved forest (500-1500),Albizia lebbeck,Leguminosae,62,33,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,44,Warm broad leaved forest (500-1500),Sapium insigne,Euphorbiaceae,28,11,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,45,Warm broad leaved forest (500-1500),Ailanthus integrifolia,Simaroubaceae,31,22,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,46,Warm broad leaved forest (500-1500),Ailanthus integrifolia,Simaroubaceae,32,20.5,Clean,Live
182,262,26.842026,90.193523,5,23.77,4693.42,1010,3379.77,135,47,Warm broad leaved forest (500-1500),Albizia lebbeck,Leguminosae,33,19.9,Clean,Live
183,358,26.829701,90.190326,5,23.22,4863.99,995.4,3418.58,180,5,Sub-tropical forest (100-500),Termilia myriocarpa,Combretaceae,65.1,32.4,Clean,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Alstonia scholaris,Apocyceae,38.2,16,Clean,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Alstonia scholaris,Apocyceae,24.1,15.9,Clean,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Albizia lucidior,Leguminosae,46.8,19.8,Clean,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Alstonia scholaris,Apocyceae,38.3,18.9,Clean,Live
184,375,26.827862,90.187711,6,23.13,4862.74,992.89,3402.39,180,20,Sub-tropical forest (100-500),Schima wallichii,Theaceae,14.5,14,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,16,8.8,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Gmeli arborea,Proteaceae,16,8.8,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Ostodes paniculata,Euphorbiaceae,21,13.5,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Castanopsis indica,Fagaceae,26,12.4,Twisted,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Castanopsis indica,Fagaceae,65,18.8,Twisted,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Castanopsis indica,Fagaceae,51,14.2,Buttressed ,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Myrica esculenta,Myricaceae,15,10,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Ostodes paniculata,Euphorbiaceae,18,12,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Eurya cerasifolia,Theaceae,20,11,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Ostodes paniculata,Euphorbiaceae,18,11.5,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,46,20,Buttressed ,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Castanopsis indica,Fagaceae,24,14.6,Twisted,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Myrica esculenta,Myricaceae,20,9.9,Clean,Live
185,500,26.829513,90.185009,45,22.44,3816.01,977.61,2514.82,135,90,Sub-tropical forest (100-500),Castanopsis indica,Fagaceae,32,14,Clean,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Albizia lucidior,Leguminosae,38.9,23,Clean,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Litsea monopetala,Acardiaceae,12.4,6.5,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Albizia lucidior,Leguminosae,30.5,20,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Albizia lebbeck,Leguminosae,61,23,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Chukrasia tabularis,Meliaceae,13,11,Clean,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Albizia lucidior,Leguminosae,32.6,24,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Chukrasia tabularis,Meliaceae,12.4,11.6,Clean,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Aphamaxis polystacya,Meliaceae,15.6,15,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Chukrasia tabularis,Meliaceae,11.1,9.5,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Ficus religiosa,Moraceae,12.4,6.5,Twisted,Live
186,267,26.845273,90.189045,15,23.75,4382.42,1010.06,3144.76,225,70,Sub-tropical forest (100-500),Albizia lucidior,Leguminosae,10.2,11,Clean,Dead
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,29.6,22.2,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Termilia myriocarpa,Combretaceae,15.7,13,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Tetrameles nudiflora,Datiscaceae,27.6,24,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,29,23.5,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,42,23,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Tetrameles nudiflora,Datiscaceae,54,26,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,38.5,24.5,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Ailanthus integrifolia,Simaroubaceae,25,24,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Alstonia scholaris,Apocyceae,15.2,7.2,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Alstonia scholaris,Apocyceae,31,25,Clean,Live
187,260,26.846215,90.184637,1,23.79,4749.68,1011.14,3459.62,45,70,Sub-tropical forest (100-500),Sapium insigne,Euphorbiaceae,27.1,22,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Albizia lebbeck,Leguminosae,56,32.6,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,15,11.6,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,17,9.2,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Albizia lebbeck,Leguminosae,58,24.2,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Alangium chinense,Alangiaceae,17,8.5,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Stereospermum tetragonum,Bignoniaceae,12.2,12.6,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Kydia calyci,Malvaceae,53,31.6,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Leea indica,Leeaceae,12,12.1,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,16,6.2,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,12.5,12.6,Clean,Live
188,338,26.846465,90.181236,35,23.37,3856.6,1001.44,2690.38,315,55,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,14,8,Twisted,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Gynocardia ordorata,Flacourtiaceae,53,9,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Pterospermum acerifolium,Sterculiaceae,43,18,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Ficus neriifolia,Moraceae,28,7,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Stereospermum chelonoides,Bignoniaceae,45,15,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Pterospermum acerifolium,Sterculiaceae,43,18,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Symplocus glomerata,Symplocaceae,18,12,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Bridelia retusa,Euphorbiaceae,53,9,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Termilia alata,Combretaceae,78,32,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Litsea cubeba,Lauraceae,28,7,Clean,Live
189,338,26.834807,90.609049,22,23.34,4203.6,998.98,2889.46,135,25,Sub-tropical forest (100-500),Symplocus glomerata,Symplocaceae,18,12,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ficus benghalensis,Moraceae,21,11,Twisted,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,14,7,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,28,14,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Aphamaxis polystacya,Meliaceae,16,5,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ostodes paniculata,Euphorbiaceae,28,14,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,50,16,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,18,9,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ostodes paniculata,Euphorbiaceae,21,11,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Aphamaxis polystacya,Meliaceae,16,5,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,18,9,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,14,7,Clean,Live
190,329,26.83746,90.608453,15,23.4,4352.4,1000.66,3039.54,180,40,Sub-tropical forest (100-500),Unknown,Apocyceae,21,11,Twisted,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Dendrocnide sinuata,Urticaceae,53,16,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Dendrocnide sinuata,Urticaceae,48,13,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Dendrocnide sinuata,Urticaceae,43,7,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,22,18,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,22,18,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,48,16,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Ficus auriculata,Moraceae,98,44,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Ficus racemosa,Moraceae,48,16,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Dendrocnide sinuata,Urticaceae,53,16,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Termilia alata,Combretaceae,98,48,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Dendrocnide sinuata,Urticaceae,48,13,Clean,Live
191,372,26.840526,90.609688,16,23.17,4285.82,995.94,3006.22,135,30,Sub-tropical forest (100-500),Too ciliata,Unknown,98,44,Clean,Live
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,105,32,Clean,Live
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,73,18,Clean,Live
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Ostodes paniculata,Euphorbiaceae,18,9,Clean,Live
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Cinmomum glaucescens,Lauraceae,72,35,Clean,Live
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,93,34,Clean,Live
192,479,26.845475,90.608699,34,22.59,3767.66,983.6,2582.5,270,60,Sub-tropical forest (100-500),Duabanga grandiflora,Sonneratiaceae,42,16,Clean,Live
193,520,26.849019,90.606233,36,22.37,3677.25,979.23,2526.22,90,60,Sub-tropical forest (100-500),Pterospermum acerifolium,Sterculiaceae,58,27,Clean,Live
